Proxy,Url,UserAgents
69.46.80.226:6526,https://offbeat.topix.com/slideshow/18882/?utm_source=bloo-em&utm_campaign=18882&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6527,https://offbeat.topix.com/slideshow/18876/?utm_source=bloo-em&utm_campaign=18876&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6528,https://offbeat.topix.com/slideshow/18875/?utm_source=bloo-em&utm_campaign=18875&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6529,https://offbeat.topix.com/slideshow/18874/?utm_source=bloo-em&utm_campaign=18874&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6530,https://offbeat.topix.com/slideshow/18873/?utm_source=bloo-em&utm_campaign=18873&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6531,https://offbeat.topix.com/slideshow/18839/?utm_source=bloo-em&utm_campaign=18839&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6533,https://offbeat.topix.com/slideshow/18823/?utm_source=bloo-em&utm_campaign=18823&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6534,https://offbeat.topix.com/slideshow/18810/?utm_source=bloo-em&utm_campaign=18810&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6535,https://offbeat.topix.com/slideshow/18790/?utm_source=bloo-em&utm_campaign=18790&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6536,https://offbeat.topix.com/slideshow/18783/?utm_source=bloo-em&utm_campaign=18783&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6537,https://offbeat.topix.com/slideshow/18782/?utm_source=bloo-em&utm_campaign=18782&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6538,https://offbeat.topix.com/slideshow/18751/?utm_source=bloo-em&utm_campaign=18751&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6539,https://offbeat.topix.com/slideshow/18738/?utm_source=bloo-em&utm_campaign=18738&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6540,https://offbeat.topix.com/slideshow/18722/?utm_source=bloo-em&utm_campaign=18722&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6541,https://offbeat.topix.com/slideshow/18690/?utm_source=bloo-em&utm_campaign=18690&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6543,https://offbeat.topix.com/slideshow/18686/?utm_source=bloo-em&utm_campaign=18686&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6544,https://offbeat.topix.com/slideshow/18684/?utm_source=bloo-em&utm_campaign=18684&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6545,https://offbeat.topix.com/slideshow/18659/?utm_source=bloo-em&utm_campaign=18659&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6546,https://offbeat.topix.com/slideshow/18630/?utm_source=bloo-em&utm_campaign=18630&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6547,https://offbeat.topix.com/slideshow/18530/?utm_source=bloo-em&utm_campaign=18530&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6548,https://offbeat.topix.com/slideshow/18399/?utm_source=bloo-em&utm_campaign=18399&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6549,https://offbeat.topix.com/slideshow/18191/?utm_source=bloo-em&utm_campaign=18191&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6550,https://offbeat.topix.com/slideshow/18187/?utm_source=bloo-em&utm_campaign=18187&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6551,https://offbeat.topix.com/slideshow/18178/?utm_source=bloo-em&utm_campaign=18178&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6552,https://offbeat.topix.com/slideshow/18166/?utm_source=bloo-em&utm_campaign=18166&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6553,https://offbeat.topix.com/slideshow/18161/?utm_source=bloo-em&utm_campaign=18161&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6554,https://offbeat.topix.com/slideshow/18152/?utm_source=bloo-em&utm_campaign=18152&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6555,https://offbeat.topix.com/slideshow/18122/?utm_source=bloo-em&utm_campaign=18122&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6556,https://offbeat.topix.com/slideshow/18116/?utm_source=bloo-em&utm_campaign=18116&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6557,https://offbeat.topix.com/slideshow/18109/?utm_source=bloo-em&utm_campaign=18109&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6558,https://offbeat.topix.com/slideshow/18107/?utm_source=bloo-em&utm_campaign=18107&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6559,https://offbeat.topix.com/slideshow/18092/?utm_source=bloo-em&utm_campaign=18092&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6560,https://offbeat.topix.com/slideshow/18091/?utm_source=bloo-em&utm_campaign=18091&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6562,https://offbeat.topix.com/slideshow/18084/?utm_source=bloo-em&utm_campaign=18084&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6563,https://offbeat.topix.com/slideshow/18073/?utm_source=bloo-em&utm_campaign=18073&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6564,https://offbeat.topix.com/slideshow/18071/?utm_source=bloo-em&utm_campaign=18071&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6565,https://offbeat.topix.com/slideshow/18067/?utm_source=bloo-em&utm_campaign=18067&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6566,https://offbeat.topix.com/slideshow/18054/?utm_source=bloo-em&utm_campaign=18054&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6567,https://offbeat.topix.com/slideshow/18052/?utm_source=bloo-em&utm_campaign=18052&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6568,https://offbeat.topix.com/slideshow/18049/?utm_source=bloo-em&utm_campaign=18049&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6569,https://offbeat.topix.com/slideshow/18045/?utm_source=bloo-em&utm_campaign=18045&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6570,https://offbeat.topix.com/slideshow/18042/?utm_source=bloo-em&utm_campaign=18042&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6571,https://offbeat.topix.com/slideshow/18041/?utm_source=bloo-em&utm_campaign=18041&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6572,https://offbeat.topix.com/slideshow/18040/?utm_source=bloo-em&utm_campaign=18040&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6573,https://offbeat.topix.com/slideshow/18036/?utm_source=bloo-em&utm_campaign=18036&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6574,https://offbeat.topix.com/slideshow/18035/?utm_source=bloo-em&utm_campaign=18035&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
96.47.231.3:21232,https://offbeat.topix.com/slideshow/18018/?utm_source=bloo-em&utm_campaign=18018&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.53.144:21248,https://offbeat.topix.com/slideshow/18017/?utm_source=bloo-em&utm_campaign=18017&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.161.181.77:21277,https://offbeat.topix.com/slideshow/18012/?utm_source=bloo-em&utm_campaign=18012&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
192.161.181.244:21271,https://offbeat.topix.com/slideshow/18011/?utm_source=bloo-em&utm_campaign=18011&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.254.250.126:21249,https://offbeat.topix.com/slideshow/18010/?utm_source=bloo-em&utm_campaign=18010&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
173.44.52.23:21269,https://offbeat.topix.com/slideshow/18004/?utm_source=bloo-em&utm_campaign=18004&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
173.44.52.249:21306,https://offbeat.topix.com/slideshow/18002/?utm_source=bloo-em&utm_campaign=18002&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.229.120.119:21292,https://offbeat.topix.com/slideshow/18001/?utm_source=bloo-em&utm_campaign=18001&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.239.199.134:21253,https://offbeat.topix.com/slideshow/18000/?utm_source=bloo-em&utm_campaign=18000&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.47.229.92:21313,https://offbeat.topix.com/slideshow/17993/?utm_source=bloo-em&utm_campaign=17993&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
23.94.40.64:21236,https://offbeat.topix.com/slideshow/17992/?utm_source=bloo-em&utm_campaign=17992&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
173.44.49.158:21329,https://offbeat.topix.com/slideshow/17986/?utm_source=bloo-em&utm_campaign=17986&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
96.44.146.203:21245,https://offbeat.topix.com/slideshow/17985/?utm_source=bloo-em&utm_campaign=17985&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.53.109:21246,https://offbeat.topix.com/slideshow/17981/?utm_source=bloo-em&utm_campaign=17981&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.161.189.201:21290,https://offbeat.topix.com/slideshow/17961/?utm_source=bloo-em&utm_campaign=17961&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
192.161.191.122:21316,https://offbeat.topix.com/slideshow/17956/?utm_source=bloo-em&utm_campaign=17956&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.254.254.203:21261,https://offbeat.topix.com/slideshow/17948/?utm_source=bloo-em&utm_campaign=17948&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
173.254.229.92:21290,https://offbeat.topix.com/slideshow/17947/?utm_source=bloo-em&utm_campaign=17947&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
96.47.239.203:21321,https://offbeat.topix.com/slideshow/17945/?utm_source=bloo-em&utm_campaign=17945&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.254.241.232:21324,https://offbeat.topix.com/slideshow/17938/?utm_source=bloo-em&utm_campaign=17938&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
72.11.143.225:21306,https://offbeat.topix.com/slideshow/17936/?utm_source=bloo-em&utm_campaign=17936&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
192.161.184.69:21241,https://offbeat.topix.com/slideshow/17928/?utm_source=bloo-em&utm_campaign=17928&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
192.161.185.65:21246,https://offbeat.topix.com/slideshow/17918/?utm_source=bloo-em&utm_campaign=17918&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.161.188.80:21318,https://offbeat.topix.com/slideshow/17915/?utm_source=bloo-em&utm_campaign=17915&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
23.94.40.200:21248,https://offbeat.topix.com/slideshow/17907/?utm_source=bloo-em&utm_campaign=17907&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.236.240.73:21231,https://offbeat.topix.com/slideshow/17905/?utm_source=bloo-em&utm_campaign=17905&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
96.47.230.200:21323,https://offbeat.topix.com/slideshow/17887/?utm_source=bloo-em&utm_campaign=17887&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
96.47.230.136:21311,https://offbeat.topix.com/slideshow/17882/?utm_source=bloo-em&utm_campaign=17882&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
199.188.102.23:21265,https://offbeat.topix.com/slideshow/17872/?utm_source=bloo-em&utm_campaign=17872&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
96.44.148.243:21326,https://offbeat.topix.com/slideshow/17865/?utm_source=bloo-em&utm_campaign=17865&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
107.161.86.251:21242,https://offbeat.topix.com/slideshow/17856/?utm_source=bloo-em&utm_campaign=17856&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.59.213:21281,https://offbeat.topix.com/slideshow/17847/?utm_source=bloo-em&utm_campaign=17847&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
23.239.202.40:21241,https://offbeat.topix.com/slideshow/17834/?utm_source=bloo-em&utm_campaign=17834&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
23.239.202.228:21257,https://offbeat.topix.com/slideshow/17828/?utm_source=bloo-em&utm_campaign=17828&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
173.44.56.231:21280,https://offbeat.topix.com/slideshow/17827/?utm_source=bloo-em&utm_campaign=17827&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
192.3.128.72:21249,https://offbeat.topix.com/slideshow/17822/?utm_source=bloo-em&utm_campaign=17822&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
173.44.59.68:21271,https://offbeat.topix.com/slideshow/17818/?utm_source=bloo-em&utm_campaign=17818&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.57.70:21329,https://offbeat.topix.com/slideshow/17815/?utm_source=bloo-em&utm_campaign=17815&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.199.249.62:21281,https://offbeat.topix.com/slideshow/17814/?utm_source=bloo-em&utm_campaign=17814&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
23.250.115.214:21269,https://offbeat.topix.com/slideshow/17810/?utm_source=bloo-em&utm_campaign=17810&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
23.229.77.60:21248,https://offbeat.topix.com/slideshow/17804/?utm_source=bloo-em&utm_campaign=17804&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
23.229.77.132:21241,https://offbeat.topix.com/slideshow/17790/?utm_source=bloo-em&utm_campaign=17790&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
192.3.66.29:21259,https://offbeat.topix.com/slideshow/17785/?utm_source=bloo-em&utm_campaign=17785&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
192.3.66.188:21231,https://offbeat.topix.com/slideshow/17782/?utm_source=bloo-em&utm_campaign=17782&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
107.152.149.43:21272,https://offbeat.topix.com/slideshow/17779/?utm_source=bloo-em&utm_campaign=17779&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
23.250.30.41:21246,https://offbeat.topix.com/slideshow/17777/?utm_source=bloo-em&utm_campaign=17777&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
192.161.174.97:21291,https://offbeat.topix.com/slideshow/17776/?utm_source=bloo-em&utm_campaign=17776&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6573,https://offbeat.topix.com/slideshow/17774/?utm_source=bloo-em&utm_campaign=17774&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6574,https://offbeat.topix.com/slideshow/17772/?utm_source=bloo-em&utm_campaign=17772&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
107.161.87.118:21257,https://offbeat.topix.com/slideshow/17766/?utm_source=bloo-em&utm_campaign=17766&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
173.44.40.38:21259,https://offbeat.topix.com/slideshow/17765/?utm_source=bloo-em&utm_campaign=17765&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6500,https://offbeat.topix.com/slideshow/17761/?utm_source=bloo-em&utm_campaign=17761&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6501,https://offbeat.topix.com/slideshow/17758/?utm_source=bloo-em&utm_campaign=17758&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6502,https://offbeat.topix.com/slideshow/17757/?utm_source=bloo-em&utm_campaign=17757&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6503,https://offbeat.topix.com/slideshow/17756/?utm_source=bloo-em&utm_campaign=17756&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6504,https://offbeat.topix.com/slideshow/17754/?utm_source=bloo-em&utm_campaign=17754&utm_term=39,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
69.46.80.226:6505,https://offbeat.topix.com/slideshow/17751/?utm_source=bloo-em&utm_campaign=17751&utm_term=39,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2224.3 Safari/537.36
69.46.80.226:6506,https://offbeat.topix.com/slideshow/17747/?utm_source=bloo-em&utm_campaign=17747&utm_term=39,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/66.0.3359.139 Safari/537.36
69.46.80.226:6507,https://offbeat.topix.com/slideshow/17741/?utm_source=bloo-em&utm_campaign=17741&utm_term=39,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2228.0 Safari/537.36
69.46.80.226:6508,https://offbeat.topix.com/slideshow/17740/?utm_source=bloo-em&utm_campaign=17740&utm_term=39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.1 Safari/537.36
69.46.80.226:6509,https://offbeat.topix.com/slideshow/17732/?utm_source=bloo-em&utm_campaign=17732&utm_term=39,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/41.0.2227.0 Safari/537.36
